yr,mnth,hr,holiday,weekday,workingday,temp,atemp,hum,windspeed,casual,registered,cnt,season_fall,season_springer,season_summer,season_winter,weather_Heavy Rain,weather_Light Snow,weather_Mist,hr_sin,hr_cos,mnth_sin,mnth_cos,weekday_sin,weekday_cos
0,6,0,0,5,1,0.6734693877551021,0.6364,0.79,0.22804749030210417,10.0,53.0,63,True,False,False,False,False,False,False,0.0,1.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,1,0,5,1,0.653061224489796,0.6061,0.83,0.38603502997531447,8.0,20.0,28,True,False,False,False,False,False,False,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,2,0,5,1,0.653061224489796,0.6061,0.83,0.38603502997531447,4.0,10.0,14,True,False,False,False,False,False,False,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,3,0,5,1,0.653061224489796,0.6061,0.83,0.19301751498765723,1.0,4.0,5,True,False,False,False,False,False,False,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,4,0,5,1,0.653061224489796,0.6061,0.83,0.10532502644880687,1.0,8.0,9,True,False,False,False,False,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,5,0,5,1,0.6326530612244898,0.5758,0.89,0.10532502644880687,2.0,18.0,20,True,False,False,False,False,False,False,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,6,0,5,1,0.653061224489796,0.6061,0.83,0.15786998942047725,4.0,87.0,91,True,False,False,False,False,False,False,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,7,0,5,1,0.653061224489796,0.6061,0.83,0.2631950158692841,21.0,247.0,268,True,False,False,False,False,False,True,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,8,0,5,1,0.6938775510204082,0.6667,0.74,0.2631950158692841,27.0,439.0,466,True,False,False,False,False,False,False,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,9,0,5,1,0.7346938775510204,0.6818,0.62,0.15786998942047725,28.0,203.0,231,True,False,False,False,False,False,False,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,10,0,5,1,0.7959183673469388,0.7273,0.43,0.33337251675091106,43.0,102.0,145,True,False,False,False,False,False,False,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,11,0,5,1,0.7959183673469388,0.7121,0.38,0.38603502997531447,56.0,147.0,203,True,False,False,False,False,False,False,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,12,0,5,1,0.7959183673469388,0.7121,0.41,0.33337251675091106,51.0,150.0,201,True,False,False,False,False,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,13,0,5,1,0.7959183673469388,0.7121,0.36,0.2631950158692841,43.0,178.0,221,True,False,False,False,False,False,False,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,14,0,5,1,0.7755102040816326,0.697,0.43,0.33337251675091106,67.0,162.0,229,True,False,False,False,False,False,False,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,15,0,5,1,0.8163265306122448,0.7273,0.34,0.45621253085694136,69.0,147.0,216,True,False,False,False,False,False,False,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,16,0,5,1,0.7959183673469388,0.697,0.33,0.49124250617138826,80.0,247.0,327,True,False,False,False,False,False,False,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,17,0,5,1,0.7551020408163265,0.6667,0.37,0.298224991183731,85.0,472.0,557,True,False,False,False,False,False,False,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,18,0,5,1,0.7551020408163265,0.6667,0.37,0.3508875044081345,87.0,365.0,452,True,False,False,False,False,False,False,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,19,0,5,1,0.7346938775510204,0.6515,0.4,0.2631950158692841,92.0,293.0,385,True,False,False,False,False,False,False,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,20,0,5,1,0.7142857142857143,0.6515,0.45,0.19301751498765723,66.0,222.0,288,True,False,False,False,False,False,False,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,21,0,5,1,0.6938775510204082,0.6515,0.48,0.15786998942047725,50.0,183.0,233,True,False,False,False,False,False,False,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,22,0,5,1,0.6938775510204082,0.6515,0.48,0.0,41.0,126.0,167,True,False,False,False,False,False,False,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,23,0,5,1,0.6734693877551021,0.6364,0.51,0.15786998942047725,33.0,139.0,172,True,False,False,False,False,False,False,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
0,6,0,0,6,0,0.6734693877551021,0.6364,0.47,0.19301751498765723,19.0,97.0,116,True,False,False,False,False,False,False,0.0,1.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,1,0,6,0,0.653061224489796,0.6212,0.5,0.19301751498765723,20.0,75.0,95,True,False,False,False,False,False,False,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,2,0,6,0,0.653061224489796,0.6212,0.5,0.22804749030210417,8.0,51.0,59,True,False,False,False,False,False,True,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,3,0,6,0,0.6326530612244898,0.6212,0.57,0.22804749030210417,18.0,21.0,39,True,False,False,False,False,False,False,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,4,0,6,0,0.6326530612244898,0.6212,0.57,0.22804749030210417,7.0,4.0,11,True,False,False,False,False,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,5,0,6,0,0.6122448979591837,0.6061,0.61,0.15786998942047725,6.0,8.0,14,True,False,False,False,False,False,False,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,6,0,6,0,0.6326530612244898,0.6212,0.57,0.2631950158692841,12.0,17.0,29,True,False,False,False,False,False,False,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,7,0,6,0,0.6326530612244898,0.6212,0.57,0.33337251675091106,7.0,35.0,42,True,False,False,False,False,False,False,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,8,0,6,0,0.6938775510204082,0.6515,0.48,0.298224991183731,27.0,85.0,112,True,False,False,False,False,False,False,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,9,0,6,0,0.7142857142857143,0.6515,0.45,0.298224991183731,47.0,139.0,186,True,False,False,False,False,False,False,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,10,0,6,0,0.7142857142857143,0.6515,0.45,0.22804749030210417,99.0,203.0,302,True,False,False,False,False,False,False,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,11,0,6,0,0.7346938775510204,0.6667,0.42,0.0,122.0,209.0,331,True,False,False,False,False,False,False,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,12,0,6,0,0.7346938775510204,0.6515,0.4,0.33337251675091106,140.0,252.0,392,True,False,False,False,False,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,13,0,6,0,0.7346938775510204,0.6515,0.4,0.33337251675091106,140.0,231.0,371,True,False,False,False,False,False,False,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,14,0,6,0,0.7346938775510204,0.6667,0.45,0.3508875044081345,151.0,232.0,383,True,False,False,False,False,False,False,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,15,0,6,0,0.7346938775510204,0.6667,0.45,0.0,157.0,235.0,392,True,False,False,False,False,False,False,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,16,0,6,0,0.7551020408163265,0.6818,0.43,0.3508875044081345,175.0,235.0,410,True,False,False,False,False,False,False,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,17,0,6,0,0.7346938775510204,0.6667,0.42,0.2631950158692841,152.0,247.0,399,True,False,False,False,False,False,False,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,18,0,6,0,0.7142857142857143,0.6515,0.45,0.298224991183731,108.0,199.0,307,True,False,False,False,False,False,False,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,19,0,6,0,0.7142857142857143,0.6667,0.48,0.33337251675091106,121.0,254.0,375,True,False,False,False,False,False,False,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,20,0,6,0,0.6938775510204082,0.6515,0.48,0.22804749030210417,74.0,195.0,269,True,False,False,False,False,False,False,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,21,0,6,0,0.6734693877551021,0.6364,0.51,0.19301751498765723,62.0,140.0,202,True,False,False,False,False,False,False,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,22,0,6,0,0.6734693877551021,0.6364,0.47,0.22804749030210417,61.0,126.0,187,True,False,False,False,False,False,False,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,23,0,6,0,0.653061224489796,0.6212,0.5,0.3508875044081345,49.0,130.0,179,True,False,False,False,False,False,True,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334
0,6,0,0,0,0,0.6326530612244898,0.6212,0.53,0.0,30.0,85.0,115,True,False,False,False,False,False,False,0.0,1.0,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,1,0,0,0,0.6326530612244898,0.6212,0.53,0.12284001410603033,17.0,73.0,90,True,False,False,False,False,False,False,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,2,0,0,0,0.6122448979591837,0.6212,0.57,0.12284001410603033,17.0,70.0,87,True,False,False,False,False,False,False,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,3,0,0,0,0.5918367346938775,0.6061,0.64,0.12284001410603033,12.0,22.0,34,True,False,False,False,False,False,False,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,4,0,0,0,0.5918367346938775,0.6061,0.64,0.10532502644880687,3.0,8.0,11,True,False,False,False,False,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,5,0,0,0,0.5918367346938775,0.6061,0.64,0.0,3.0,9.0,12,True,False,False,False,False,False,False,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,6,0,0,0,0.5918367346938775,0.6061,0.64,0.0,7.0,13.0,20,True,False,False,False,False,False,False,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,7,0,0,0,0.6122448979591837,0.6061,0.61,0.0,24.0,27.0,51,True,False,False,False,False,False,False,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,8,0,0,0,0.6326530612244898,0.6212,0.61,0.22804749030210417,29.0,78.0,107,True,False,False,False,False,False,False,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,9,0,0,0,0.653061224489796,0.6212,0.54,0.10532502644880687,75.0,131.0,206,True,False,False,False,False,False,False,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,10,0,0,0,0.7142857142857143,0.6667,0.48,0.12284001410603033,136.0,196.0,332,True,False,False,False,False,False,False,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,11,0,0,0,0.7142857142857143,0.6515,0.45,0.15786998942047725,127.0,219.0,346,True,False,False,False,False,False,False,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,12,0,0,0,0.7346938775510204,0.6515,0.4,0.19301751498765723,175.0,268.0,443,True,False,False,False,False,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,13,0,0,0,0.7346938775510204,0.6515,0.4,0.0,197.0,245.0,442,True,False,False,False,False,False,False,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,14,0,0,0,0.7346938775510204,0.6515,0.4,0.15786998942047725,197.0,246.0,443,True,False,False,False,False,False,False,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,15,0,0,0,0.7346938775510204,0.6515,0.4,0.0,174.0,229.0,403,True,False,False,False,False,False,False,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,16,0,0,0,0.7346938775510204,0.6667,0.42,0.22804749030210417,177.0,278.0,455,True,False,False,False,False,False,False,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,17,0,0,0,0.7142857142857143,0.6515,0.42,0.19301751498765723,178.0,243.0,421,True,False,False,False,False,False,True,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,18,0,0,0,0.7142857142857143,0.6515,0.45,0.298224991183731,117.0,265.0,382,True,False,False,False,False,False,True,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,19,0,0,0,0.7142857142857143,0.6667,0.48,0.15786998942047725,89.0,228.0,317,True,False,False,False,False,False,True,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,20,0,0,0,0.6938775510204082,0.6515,0.48,0.12284001410603033,55.0,158.0,213,True,False,False,False,False,False,True,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,21,0,0,0,0.6938775510204082,0.6515,0.54,0.12284001410603033,48.0,135.0,183,True,False,False,False,False,False,True,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,22,0,0,0,0.6938775510204082,0.6515,0.51,0.0,19.0,95.0,114,True,False,False,False,False,False,False,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,23,0,0,0,0.6938775510204082,0.6515,0.54,0.10532502644880687,14.0,64.0,78,True,False,False,False,False,False,False,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0.0,1.0
0,6,0,0,1,1,0.6326530612244898,0.6061,0.73,0.33337251675091106,7.0,25.0,32,True,False,False,False,False,True,False,0.0,1.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,1,0,1,1,0.6122448979591837,0.5909,0.78,0.15786998942047725,4.0,11.0,15,True,False,False,False,False,False,True,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,2,0,1,1,0.6122448979591837,0.5909,0.78,0.15786998942047725,3.0,3.0,6,True,False,False,False,False,True,False,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,3,0,1,1,0.6122448979591837,0.5909,0.78,0.15786998942047725,0.0,2.0,2,True,False,False,False,False,True,False,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,4,0,1,1,0.5918367346938775,0.5606,0.83,0.19301751498765723,1.0,8.0,9,True,False,False,False,False,False,True,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,5,0,1,1,0.6122448979591837,0.5758,0.83,0.19301751498765723,1.0,21.0,22,True,False,False,False,False,False,True,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,6,0,1,1,0.6122448979591837,0.5909,0.78,0.19301751498765723,4.0,90.0,94,True,False,False,False,False,False,True,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,7,0,1,1,0.6326530612244898,0.6061,0.73,0.2631950158692841,14.0,247.0,261,True,False,False,False,False,False,True,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,8,0,1,1,0.653061224489796,0.6212,0.74,0.22804749030210417,29.0,418.0,447,True,False,False,False,False,False,False,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,9,0,1,1,0.7142857142857143,0.6667,0.54,0.0,37.0,150.0,187,True,False,False,False,False,False,True,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,10,0,1,1,0.7142857142857143,0.6667,0.54,0.15786998942047725,55.0,95.0,150,True,False,False,False,False,False,True,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,11,0,1,1,0.6938775510204082,0.6515,0.58,0.0,55.0,95.0,150,True,False,False,False,False,False,True,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,12,0,1,1,0.7142857142857143,0.6667,0.54,0.0,40.0,130.0,170,True,False,False,False,False,False,True,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,13,0,1,1,0.7142857142857143,0.6667,0.58,0.2631950158692841,37.0,127.0,164,True,False,False,False,False,False,True,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,14,0,1,1,0.7142857142857143,0.6667,0.58,0.10532502644880687,58.0,100.0,158,True,False,False,False,False,False,True,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,15,0,1,1,0.7346938775510204,0.6818,0.55,0.0,76.0,126.0,202,True,False,False,False,False,False,True,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,16,0,1,1,0.7346938775510204,0.6818,0.55,0.12284001410603033,53.0,222.0,275,True,False,False,False,False,False,False,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,17,0,1,1,0.7346938775510204,0.6818,0.55,0.15786998942047725,90.0,514.0,604,True,False,False,False,False,False,False,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,18,0,1,1,0.7346938775510204,0.6667,0.51,0.0,79.0,512.0,591,True,False,False,False,False,False,False,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,19,0,1,1,0.7142857142857143,0.6818,0.62,0.22804749030210417,56.0,340.0,396,True,False,False,False,False,False,False,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,20,0,1,1,0.6938775510204082,0.6515,0.65,0.12284001410603033,54.0,251.0,305,True,False,False,False,False,False,False,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,21,0,1,1,0.6938775510204082,0.6515,0.65,0.0,52.0,190.0,242,True,False,False,False,False,False,False,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,22,0,1,1,0.6734693877551021,0.6364,0.69,0.0,33.0,112.0,145,True,False,False,False,False,False,False,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,23,0,1,1,0.6734693877551021,0.6364,0.69,0.0,16.0,65.0,81,True,False,False,False,False,False,False,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336
0,6,0,0,2,1,0.653061224489796,0.6061,0.78,0.15786998942047725,5.0,25.0,30,True,False,False,False,False,False,True,0.0,1.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,1,0,2,1,0.653061224489796,0.6212,0.74,0.0,5.0,8.0,13,True,False,False,False,False,False,False,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,2,0,2,1,0.653061224489796,0.6212,0.74,0.0,2.0,9.0,11,True,False,False,False,False,False,True,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,3,0,2,1,0.653061224489796,0.6212,0.74,0.0,0.0,2.0,2,True,False,False,False,False,False,True,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,4,0,2,1,0.653061224489796,0.6212,0.74,0.0,1.0,7.0,8,True,False,False,False,False,False,False,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,5,0,2,1,0.653061224489796,0.6061,0.78,0.0,1.0,20.0,21,True,False,False,False,False,False,False,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,6,0,2,1,0.653061224489796,0.6061,0.83,0.19301751498765723,7.0,117.0,124,True,False,False,False,False,False,False,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,7,0,2,1,0.6734693877551021,0.6364,0.83,0.22804749030210417,27.0,320.0,347,True,False,False,False,False,False,False,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,8,0,2,1,0.6938775510204082,0.6667,0.79,0.19301751498765723,39.0,417.0,456,True,False,False,False,False,False,False,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,9,0,2,1,0.7346938775510204,0.697,0.7,0.0,38.0,208.0,246,True,False,False,False,False,False,False,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,10,0,2,1,0.7959183673469388,0.7424,0.49,0.19301751498765723,45.0,112.0,157,True,False,False,False,False,False,False,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,11,0,2,1,0.8163265306122448,0.7576,0.46,0.0,49.0,118.0,167,True,False,False,False,False,False,False,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,12,0,2,1,0.836734693877551,0.7727,0.47,0.2631950158692841,41.0,161.0,202,True,False,False,False,False,False,False,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,13,0,2,1,0.836734693877551,0.7576,0.44,0.0,33.0,156.0,189,True,False,False,False,False,False,False,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,14,0,2,1,0.8571428571428571,0.7879,0.44,0.2631950158692841,43.0,117.0,160,True,False,False,False,False,False,False,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,15,0,2,1,0.8571428571428571,0.7879,0.41,0.0,39.0,127.0,166,True,False,False,False,False,False,False,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,16,0,2,1,0.8571428571428571,0.803,0.47,0.33337251675091106,41.0,220.0,261,True,False,False,False,False,False,False,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,17,0,2,1,0.8163265306122448,0.7879,0.56,0.33337251675091106,70.0,509.0,579,True,False,False,False,False,True,False,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,18,0,2,1,0.7959183673469388,0.7576,0.55,0.3508875044081345,68.0,436.0,504,True,False,False,False,False,True,False,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,19,0,2,1,0.7346938775510204,0.6818,0.58,0.5439050193957917,44.0,255.0,299,True,False,False,False,False,False,True,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,20,0,2,1,0.7346938775510204,0.6818,0.62,0.0,50.0,246.0,296,True,False,False,False,False,False,False,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,21,0,2,1,0.7346938775510204,0.697,0.66,0.33337251675091106,31.0,164.0,195,True,False,False,False,False,False,False,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,22,0,2,1,0.6938775510204082,0.6515,0.7,0.3508875044081345,30.0,104.0,134,True,False,False,False,False,False,False,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,23,0,2,1,0.6938775510204082,0.6515,0.7,0.33337251675091106,23.0,58.0,81,True,False,False,False,False,False,False,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
0,6,0,0,3,1,0.6734693877551021,0.6364,0.79,0.33337251675091106,11.0,25.0,36,True,False,False,False,False,False,True,0.0,1.0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
0,6,1,0,3,1,0.6734693877551021,0.6364,0.79,0.3508875044081345,10.0,18.0,28,True,False,False,False,False,False,False,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
